,_Name,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CC[N+](C)(C)CCOc1ccc(N(CC[N+](C)(C)CC)c2ccccc2)cc1,4869,5.978536937,0.740829008,5.978536937,0.740829008,0.531830327,385.596,346.284,385.3082157,154,0,0.137062194,-0.487721471,0.487721471,0.137062194,0.714285714,1.25,1.821428571,16.47784498,10.18900793,2.167859766,-2.324862884,2.268790551,-2.439720274,5.632600277,-0.888034797,2.083920591,695.5500171,20.62310958,18.68868219,18.68868219,13.26108012,10.45627046,10.45627046,8.780682026,8.780682026,5.822663916,5.822663916,2.835074157,2.835074157,-2.04,1291590.138,22.25123264,9.944107279,6.84387448,171.6807919,18.6028344,18.9011502,0,0,0,0,0,0,0,0,18.19910121,50.24567681,11.37477255,54.36971355,13.70292467,11.37477255,0,0,0,13.8474744,72.42126166,54.59730362,0,5.749511833,9.636772685,11.37477255,5.749511833,0,76.48741364,0,0,13.8474744,54.59730362,0,0,0,12.47,0,0,0,0,0,54.04623754,11.37477255,0,0,101.5353757,4.736862954,7.965962458,0,2.39932831,0,2.438508495,0.94216115,19.18073711,0,10.52387571,9.049426763,0.5,28,0,4,0,0,0,2,0,2,2,0,4,11,0,0,0,2,4.3961,120.4178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
COc1cc(-n2[n-]c(C)c(/C=N/c3cc(Cl)ccc3[O-])c2=O)ccc1Cl,4870,12.67910571,-0.370275416,12.67910571,0.150196451,0.640898799,390.226,377.122,389.0344938,134,0,0.244515672,-0.871002494,0.871002494,0.244515672,1.230769231,2,2.730769231,35.49678463,10.23649824,2.06321015,-2.131470489,2.274064034,-2.176263982,6.317144767,-0.266753028,2.023858035,1054.320263,18.8445705,13.86376649,15.37562438,12.4010859,7.515954158,8.271883104,5.405135826,6.248771733,3.695557932,4.242903813,2.34748149,2.708525272,-2.7,761681.97,18.10191848,7.271875022,3.469250896,158.8188074,19.62387509,5.749511833,0,5.559266895,0,0,9.786941917,0,0,5.693927995,41.94149588,24.26546827,28.55443873,17.81981713,9.843390349,35.10386663,0,9.780484743,4.992404733,6.9237372,7.109797541,68.0546526,0,17.18640994,20.50133905,5.687386275,11.49902367,23.20187978,18.00620106,0,6.9237372,11.25737949,46.18514433,10.04526663,5.687386275,0,80.75,0,9.901064579,0,22.55961649,27.17609273,0,36.20530226,25.12283841,0,10.09108654,27.93874273,6.39288253,11.88384019,16.77139066,16.8594133,1.036129988,0.145780029,9.141823277,1.320812923,1.683018594,1.487130732,0.111111111,26,0,6,0,0,0,2,1,3,5,0,8,4,0,0,0,3,3.24272,99.81,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1[n-]n(-c2ccc(Cl)cc2)c(=O)c1/C=N/c1ccc(Cl)c(C(=O)[O-])c1,4871,12.5766726,-1.39971998,12.5766726,0.055742983,0.642862135,388.21,377.122,387.0188437,132,0,0.244514023,-0.590427054,0.590427054,0.244514023,1.192307692,1.884615385,2.538461538,35.49678458,10.17286637,2.048327655,-2.10859922,2.216666431,-2.220038844,6.331117418,-0.254535848,1.972573776,1066.27564,18.8445705,13.44111676,14.95297465,12.3630811,7.441039201,8.196968147,5.402263665,6.245899572,3.646340518,4.227905055,2.313123182,2.633811566,-2.83,738289.5045,17.9759143,7.191546401,3.56231433,157.8667842,19.68154932,0,0,5.559266895,0,0,9.786941917,0,0,5.693927995,30.12561698,42.46456948,33.07415647,11.65669156,9.901064579,41.07317192,0,9.780484743,4.992404733,6.9237372,0,79.68447116,0,5.687386275,15.7644761,5.687386275,0,23.20187978,16.8657088,0,6.9237372,21.61536816,52.2515114,10.04526663,5.687386275,0,88.59,5.969305288,14.69560176,0,16.1453517,27.65478535,0,29.09550472,31.18920547,0,10.09108654,23.20187978,1.251463477,11.65010985,27.75136281,15.85707413,1.173257023,-1.39971998,10.90790748,1.34660933,1.684158093,0,0.055555556,26,0,6,0,0,0,2,1,3,5,0,8,4,0,0,0,3,2.52402,98.1425,0,0,0,0,1,2,0,0,1,1,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccc(-n2[n-]c(C)c(/C=N/c3ccc(Cl)c(C(=O)[O-])c3)c2=O)c(C)c1,4872,12.76188093,-1.388508999,12.76188093,0.066953964,0.649264855,381.819,365.691,381.0891162,138,0,0.244521256,-0.590419663,0.590419663,0.244521256,1.185185185,1.925925926,2.592592593,35.49569196,10.11942628,2.062697333,-2.145818857,2.217727156,-2.220093664,6.330724006,-0.25453632,2.007536163,1125.985999,19.71481399,14.98580202,15.74173096,12.7737647,8.168723631,8.546688104,6.215787835,6.622987961,4.155626517,4.485214738,2.762139758,2.956839984,-3.12,1047819.199,18.66456268,7.245996884,3.706099492,160.2934022,19.68154932,0,0,5.559266895,0,0,9.786941917,0,0,5.693927995,36.22086272,43.67639416,28.05152315,11.65669156,9.901064579,29.47223203,0,9.780484743,4.992404733,20.7712116,0,79.72237377,0,5.687386275,15.7644761,5.687386275,0,11.60093989,16.8657088,0,20.7712116,32.74227115,46.18514433,5.022633314,5.687386275,0,88.59,5.969305288,14.69560176,0,16.1453517,22.63215204,11.12690298,23.02913765,12.99010427,32.0465756,10.09108654,11.60093989,1.34714249,5.819839574,28.02139331,15.45948022,3.497549592,-1.388508999,10.02060385,1.381931689,5.618346049,0,0.15,27,0,6,0,0,0,2,1,3,5,0,7,4,0,0,0,3,2.48746,102.6065,0,0,0,0,1,2,0,0,1,1,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COC(=O)Cc1[n-]n(-c2ccccc2)c(=O)c1/C(C)=N/c1cccc2ccccc12,4873,13.22280282,-0.465812424,13.22280282,0.10783305,0.378505029,398.442,378.282,398.1510151,150,0,0.307688835,-0.589744943,0.589744943,0.307688835,1,1.7,2.466666667,16.52308676,10.07807436,2.137969079,-2.126057368,2.261304391,-2.198946203,6.03954004,-0.139384268,1.874269613,1295.032829,21.08721119,16.70169567,16.70169567,14.5797187,9.527812304,9.527812304,6.822596286,6.822596286,4.872324513,4.872324513,3.428233572,3.428233572,-3.93,9235946.38,19.38918862,8.206566451,3.671447629,172.991112,14.5173477,0,0,5.559266895,0,5.969305288,14.5814791,0,0,5.693927995,54.59730362,30.50906262,22.34874698,19.21800544,9.531400138,28.14082499,0,9.780484743,4.992404733,13.34455882,7.109797541,94.40758839,0,5.687386275,10.6579487,5.687386275,0,0,23.47259077,15.95222176,0,18.18111669,82.58334674,0,16.4598347,0,74.76,5.969305288,9.589074368,0,11.98008852,22.65645076,16.4598347,11.79160048,19.05647134,60.66367068,5.098681808,9.729267686,6.090871399,0,29.88587695,6.457507922,2.215472089,-0.465812424,22.85283079,-0.10783305,1.760217309,1.310869008,0.125,30,0,6,0,0,0,3,1,4,5,0,6,5,0,0,0,4,3.8041,116.898,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCn1cc(/C=C2\C(=O)[N-]N(c3ccc(C)c(Cl)c3)C2=O)c2ccccc21,4874,12.82255047,-0.550900888,12.82255047,0.046947751,0.48198397,378.839,361.703,378.101478,136,0,0.246637866,-0.552091256,0.552091256,0.246637866,1.148148148,1.925925926,2.666666667,35.49569195,10.09454779,2.252535979,-2.274024498,2.326319902,-2.195133503,6.380811895,-0.11546189,1.753447528,1113.812253,19.12902755,14.93936104,15.69528999,12.9904023,8.6546007,9.032565173,6.401213603,6.80841373,4.703931049,5.111131176,3.214987111,3.389770272,-3.05,1987056.501,17.36814189,6.593923842,2.898565546,161.3545967,19.79634075,5.907179729,0,5.907179729,0,0,4.794537184,0,0,0,35.86640816,43.6860472,39.91799599,5.57310453,9.589074368,46.08163066,0,4.567099648,0,20.39223081,5.008912524,75.80984528,0,0,5.008912524,5.687386275,0,11.60093989,16.38145911,16.13383077,6.9237372,18.05064018,54.23451758,5.022633314,22.40473644,0,56.41,11.81435946,9.589074368,0,5.57310453,10.71001959,33.58349685,0,24.27512131,44.30978624,9.992891045,11.60093989,2.083618752,6.144647166,25.22239009,2.619499606,7.200343154,-1.001595962,13.05598664,3.571516965,4.714704704,0,0.142857143,27,0,5,0,1,1,2,1,3,3,0,6,3,0,1,1,4,4.86852,107.63,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCc1cc(S(=O)(=O)[N-]c2ccccc2C(=O)c2ccccc2)ccc1OC,4875,12.86190775,-3.991888516,12.86190775,0.062141807,0.5352263,394.472,374.312,394.1118527,144,0,0.19130618,-0.572107239,0.572107239,0.19130618,0.964285714,1.642857143,2.321428571,32.23327183,10.0204249,2.13194121,-2.24821625,2.333950004,-2.045953682,7.939564685,0.103488487,1.968772515,1092.529435,20.1480536,15.62376506,16.44026164,13.45785689,8.796862958,10.23692629,6.105858582,7.709969968,4.333808183,5.620515406,2.864161351,3.918926038,-3.12,2105552.812,19.63633769,8.269777981,4.069590592,164.5910654,9.458957818,15.77280299,5.783244946,0,0,0,4.794537184,8.417796984,0,5.687386275,61.52104082,30.18337432,11.12690298,12.00528102,17.94919712,21.49392237,0,0,0,18.2400423,7.109797541,94.20885416,0,5.749511833,4.736862954,5.687386275,5.749511833,0,21.31083947,16.44411278,0,28.40862886,77.6918883,0,4.722094864,0,74.54,10.02329115,13.21233417,0,21.92956619,17.73378495,5.563451492,12.13273414,61.70710116,12.99010427,4.722094864,4.736862954,34.92466549,0,12.86422196,0,1.596674095,0.347438573,19.76551815,0.620648231,1.9158959,-2.45172907,0.136363636,28,0,5,0,0,0,3,0,3,4,0,6,7,0,0,0,3,4.8827,108.8933,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(NCc1ccc(N2CCCCC2)cc1)C1C[NH+](Cc2ccc(Cl)cc2)C1,4876,12.40544086,0.134188294,12.40544086,0.134188294,0.784481357,398.958,369.726,398.1993666,148,0,0.234359557,-0.371537446,0.371537446,0.234359557,0.964285714,1.607142857,2.285714286,35.49569176,9.978171062,2.36320176,-2.340731734,2.198351029,-3.190933787,6.300842194,-0.959009642,1.190224833,778.4996644,19.34672421,16.29353981,17.04946876,13.66983643,10.36839518,10.74635965,8.090374263,8.526810044,5.932616126,6.184592441,4.168041597,4.294029754,-2.04,2676684.137,19.28398278,8.973611209,4.863755585,172.0255161,15.11660807,12.46266245,0,5.907179729,0,0,4.794537184,0,0,0,35.86640816,49.09138463,35.9077403,13.08951281,9.694446915,23.19550589,0,5.316788604,5.917906046,32.35197768,31.07893535,64.68047284,0,0,15.11660807,5.687386275,0,11.60093989,32.08620535,17.88405,5.917906046,30.38936785,48.53093655,5.022633314,0,0,36.78,0,4.794537184,0,11.82508578,6.544756406,37.74641534,40.97666386,0,12.13273414,46.61490075,11.60093989,0,5.932086747,16.31424278,3.875655054,3.737096619,0.314709748,16.64758037,3.923678049,5.699395077,0,0.434782609,28,2,4,0,2,2,2,0,2,2,2,5,6,0,2,2,4,2.6614,113.6954,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CCN(CC)c1ccc(/C=C2\SC(=S)N(C[NH+]3CCCCC3)C2=O)cc1,4877,12.7895301,0.061011957,12.7895301,0.061011957,0.597172758,390.598,362.374,390.1668309,140,0,0.270112032,-0.372091658,0.372091658,0.270112032,1.153846154,1.807692308,2.423076923,32.18119869,10.1368513,2.344089724,-2.265992004,2.317430475,-3.139263167,8.263802722,-0.911388439,1.685844113,676.8016387,18.51829709,15.66277766,17.29577082,12.6177235,9.559591481,10.78433635,6.842338032,8.518103621,5.135410498,6.513188759,3.591287953,4.8463801,-1.37,1003319.108,19.39320205,9.01901257,4.477020198,165.7622408,9.799819462,0,10.98922527,0,5.907179729,0,4.794537184,4.899909731,0,0,36.11249253,56.882145,18.77689909,17.99464933,9.694446915,45.97087859,0,4.899909731,0,33.10993927,37.74762654,34.73405628,0,0,9.799819462,5.687386275,0,23.97975839,47.97534036,4.794537184,0,38.67339076,29.17060479,0,6.076020107,0,27.99,0,4.794537184,0,5.907179729,10.98922527,36.64761363,41.61164582,4.899909731,6.076020107,43.0128524,12.21787344,0.693596976,6.902828871,19.09590252,0,2.26400273,0.061011957,8.403856072,5.777612423,9.301188447,0,0.5,26,1,4,0,2,2,1,0,1,4,1,6,6,0,2,2,3,2.7603,114.4297,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
CN(C)c1ccc(C[NH+](CCCn2ccnc2)Cc2c(F)cccc2F)cc1,4878,14.1655835,-0.476791398,14.1655835,0.157446775,0.612885454,385.482,358.266,385.2198297,148,0,0.134502517,-0.377661163,0.377661163,0.134502517,1,1.714285714,2.321428571,19.14552668,10.11695265,2.169909715,-2.209767637,2.12784727,-3.090742368,5.453490039,-0.927698019,1.707383938,840.503083,19.93251065,16.40660633,16.40660633,13.52487714,9.511506214,9.511506214,7.268703245,7.268703245,4.901161656,4.901161656,3.321743028,3.321743028,-2.73,2687078.193,20.01587217,9.461146284,5.39060883,164.5897044,14.36691911,24.72395449,0,0,0,0,0,13.76480862,0,0,18.19910121,24.26546827,50.7054469,18.43552797,13.68073983,5.687386275,0,9.551078169,0,26.05509084,25.5400101,83.94692136,0,0,9.799819462,14.46821637,0,0,30.19117854,19.63426922,11.63444168,17.54772461,61.1855767,0,0,0,25.5,11.63444168,8.780830095,0,5.563451492,13.08951281,35.66108193,18.19910121,12.52416365,29.75919692,29.24944679,0,30.35217985,0,7.230489795,0,2.440348932,-0.953582797,12.37869506,6.370587316,2.674093394,4.007188445,0.318181818,28,1,4,0,0,0,2,1,3,3,1,6,9,0,0,0,3,2.9027,107.2087,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COc1cccc(C[NH+](Cc2ccccn2)C2CC(C)(C)[NH2+]C(C)(C)C2)c1O,4879,10.64735962,0.192664281,10.64735962,0.192664281,0.708747521,385.552,350.272,385.2718302,152,0,0.166134939,-0.503913222,0.503913222,0.166134939,1.071428571,1.785714286,2.392857143,16.47410509,9.785355022,2.454613955,-2.444188843,2.289475004,-3.177724739,5.443857048,-0.966011426,1.911465372,773.6893746,20.36359655,17.82725503,17.82725503,13.18940181,10.15431932,10.15431932,9.527551862,9.527551862,5.758143213,5.758143213,5.012853175,5.012853175,-2.11,1308795.46,20.6198174,8.095365757,5.028989481,168.2990944,20.06008868,13.08951281,11.49902367,0,0,0,4.983978521,0,0,0,12.13273414,51.96041707,6.196843572,48.32851161,20.06008868,0,0,4.983978521,0,70.74579619,7.109797541,53.85242547,0,11.49902367,14.95356129,0,11.49902367,0,34.31999479,13.08951281,0,51.79397153,42.59504598,0,0,0,63.4,0,5.106527395,0,16.82736234,11.79135266,37.18853554,4.899909731,13.17616461,30.46231185,44.06208299,4.736862954,5.320536418,0,6.009227923,13.15916979,2.399678235,0.788644941,12.34604036,4.116218795,10.93056482,1.596585386,0.52173913,28,4,5,0,1,1,1,1,2,3,3,5,6,0,1,1,3,1.6639,110.3719,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
COc1cccc(C[NH+](Cc2ccccn2)C2CC(C)(C)[NH2+]C(C)(C)C2)c1O,4880,10.64735962,0.192664281,10.64735962,0.192664281,0.708747521,385.552,350.272,385.2718302,152,0,0.166134939,-0.503913222,0.503913222,0.166134939,1.071428571,1.785714286,2.392857143,16.47410509,9.785355022,2.454613955,-2.444188843,2.289475004,-3.177724739,5.443857048,-0.966011426,1.911465372,773.6893746,20.36359655,17.82725503,17.82725503,13.18940181,10.15431932,10.15431932,9.527551862,9.527551862,5.758143213,5.758143213,5.012853175,5.012853175,-2.11,1308795.46,20.6198174,8.095365757,5.028989481,168.2990944,20.06008868,13.08951281,11.49902367,0,0,0,4.983978521,0,0,0,12.13273414,51.96041707,6.196843572,48.32851161,20.06008868,0,0,4.983978521,0,70.74579619,7.109797541,53.85242547,0,11.49902367,14.95356129,0,11.49902367,0,34.31999479,13.08951281,0,51.79397153,42.59504598,0,0,0,63.4,0,5.106527395,0,16.82736234,11.79135266,37.18853554,4.899909731,13.17616461,30.46231185,44.06208299,4.736862954,5.320536418,0,6.009227923,13.15916979,2.399678235,0.788644941,12.34604036,4.116218795,10.93056482,1.596585386,0.52173913,28,4,5,0,1,1,1,1,2,3,3,5,6,0,1,1,3,1.6639,110.3719,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
Cc1ccc(N/N=C2\C(=O)C(C(=O)[O-])=Cc3ccccc32)c(S(=O)(=O)[O-])c1,4881,12.44701532,-4.789323665,12.44701532,0.126912793,0.458006307,384.369,372.273,384.0427043,138,0,0.215140742,-0.743977825,0.743977825,0.215140742,1.148148148,1.851851852,2.518518519,32.23978435,9.893205427,2.261511079,-2.18585639,2.248403422,-2.344006524,7.855093239,-0.298148192,2.096596387,1132.290899,19.76722023,13.92375378,14.74025036,12.68055912,7.656444587,9.064692877,5.787796256,7.135870952,3.889975006,4.766414474,2.616955811,3.330208386,-3.3,845356.4276,18.48986813,6.78210191,3.639028542,154.1439505,14.45381445,15.82981186,0,5.783244946,0,0,10.22032858,8.417796984,5.101407526,0,30.33183534,36.25939443,11.13655602,16.55217504,27.66614862,39.34576848,0,0,5.101407526,11.81922068,5.425791397,64.72802848,0,0,10.53231879,5.687386275,0,0,30.4347821,19.70720123,6.9237372,16.69035448,58.03456501,0,6.076020107,0,138.79,32.3392651,27.66614862,0,11.39907128,16.69035448,0,18.20875424,37.25557254,0,10.52719892,0,34.36518891,0,23.139523,15.11526735,2.806820422,-2.541475689,10.5214398,1.185941096,1.613285444,-4.789323665,0.055555556,27,1,8,1,0,1,2,0,2,8,1,9,4,0,0,0,3,0.43132,93.7349,1,0,0,0,0,0,0,0,1,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(CCCN(C)/N=N/c1ccccc1C(=O)[O-])/N=N/c1ccccc1C(=O)[O-],4882,11.04858844,-1.310701634,11.04858844,0.026261989,0.43925238,396.407,376.247,396.1557003,152,0,0.096415895,-0.544730464,0.544730464,0.096415895,0.75862069,1.137931034,1.517241379,16.3687976,10.16875836,2.034568052,-2.148326972,2.191374443,-2.220841577,5.916457976,-0.255601965,1.837212213,841.5773043,21.22540387,16.05639723,16.05639723,13.87991785,8.745293438,8.745293438,6.104163743,6.104163743,3.821657763,3.821657763,2.333757285,2.333757285,-3.82,2316469.512,21.4797407,10.49763551,6.6859978,167.3080989,19.80212916,0,0,0,0,0,10.01782505,0,0,10.22850025,46.84470825,18.55355576,38.31175976,23.31338313,19.80212916,23.31338313,0,10.01782505,20.67500609,6.420821623,27.18485678,59.65783953,0,0,10.21305479,11.37477255,0,0,49.1412924,0,0,27.13679897,69.20594264,0,0,0,136.18,11.93861058,19.80212916,0,22.50167553,19.51033443,0,12.13273414,60.51137142,0,20.67500609,0,0,0,22.09717689,41.08420182,0.386093887,-2.621403268,12.40137465,0.662009795,1.068415165,3.422131062,0.263157895,29,0,10,0,0,0,2,0,2,8,0,10,10,0,0,0,2,1.3649,100.454,0,0,0,0,2,0,0,0,2,2,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
