Name,IC50,SMILES
4001,100,[C@H]1(C(N2CCC(O)(CC2)Cn2cnc3c(c2=O)csc3-c2ccccc2)=O)[C@H](c2ncsc2)CC(F)(F)CC1
4001,100,c1(cc2-c3c(nc(c(C#N)n3)C#N)C(c2cc1OC)=O)OC
4002,100,c1coc(CNc2ccc3c(=O)n(CC4(CCN(CC4)C(CC(C)c4ccccc4)=O)O)cnc3c2)c1
4002,100,c1ccccc1[C@@H]1C(CCC[C@H]1C(N1CCC(CC1)(Cn1c(=O)c2ccn(c2nc1)-c1ccccc1)O)=O)(F)F
4002,100,C1C(CCN(C(=O)[C@H]2[C@H](c3ncsc3)CC(CC2)(F)F)C1)(O)Cn1c(=O)c2csc(c2nc1)-c1ccccc1
4002,100,O(C)c1cc2-c3c(nc(c(n3)C#N)C#N)C(=O)c2cc1OC
4002,100,c1(-c2ccccc2)scc2c(=O)n(CC3(O)CCN(CC3)C(=O)[C@@H]3CC(F)(F)CC[C@H]3c3ccccc3)cnc21
4003,100,c1(C(C)CC(=O)N2CCC(CC2)(Cn2c(c3ccc(NCc4occc4)cc3nc2)=O)O)ccccc1
4003,100,c1([C@@H]2C(F)(F)CCC[C@H]2C(N2CCC(CC2)(Cn2cnc3n(-c4ccccc4)ccc3c2=O)O)=O)ccccc1
4003,100,O=c1c2c(c(sc2)-c2ccccc2)ncn1CC1(CCN(C([C@H]2[C@H](c3ncsc3)CC(CC2)(F)F)=O)CC1)O
4003,100,N#Cc1nc2c(nc1C#N)-c1c(C2=O)cc(OC)c(OC)c1
4003,100,c12c(n(CC3(CCN(C([C@H]4[C@@H](CCC(C4)(F)F)c4ccccc4)=O)CC3)O)cnc2c(sc1)-c1ccccc1)=O
4004,100,C(C(=O)N1CCC(CC1)(O)Cn1cnc2c(ccc(c2)NCc2occc2)c1=O)C(c1ccccc1)C
4004,100,C1CC(O)(CCN1C([C@@H]1CCCC([C@H]1c1ccccc1)(F)F)=O)Cn1cnc2n(-c3ccccc3)ccc2c1=O
4004,100,N1(C([C@H]2[C@@H](CC(F)(F)CC2)c2cscn2)=O)CCC(O)(CC1)Cn1c(=O)c2c(c(-c3ccccc3)sc2)nc1
4004,100,c12C(=O)c3nc(c(nc3-c1cc(OC)c(c2)OC)C#N)C#N
4004,100,C1(CCN(C(=O)[C@@H]2CC(CC[C@H]2c2ccccc2)(F)F)CC1)(Cn1cnc2c(csc2-c2ccccc2)c1=O)O
4005,100,c1c([C@@H]2C(F)(CCC[C@H]2C(N2CCC(Cn3cnc4c(ccn4-c4ccccc4)c3=O)(CC2)O)=O)F)cccc1
4005,100,c1ccccc1-c1scc2c(n(CC3(CCN(C([C@@H]4CCC(C[C@H]4c4ncsc4)(F)F)=O)CC3)O)cnc12)=O
4005,100,c12c(nc(C#N)c(n2)C#N)-c2cc(c(OC)cc2C1=O)OC
4005,100,s1c(-c2ccccc2)c2ncn(CC3(CCN(CC3)C([C@H]3[C@H](c4ccccc4)CCC(F)(C3)F)=O)O)c(=O)c2c1
4006,100,c1cccc(c1)C(C)CC(=O)N1CCC(O)(CC1)Cn1cnc2c(ccc(c2)NCc2occc2)c1=O
4006,100,C1CN(CCC1(Cn1c(=O)c2c(nc1)n(cc2)-c1ccccc1)O)C([C@H]1[C@@H](C(F)(F)CCC1)c1ccccc1)=O
4006,100,COc1c(cc2-c3c(nc(C#N)c(n3)C#N)C(c2c1)=O)OC
4006,100,C(C1(CCN(C([C@H]2[C@H](c3ccccc3)CCC(F)(C2)F)=O)CC1)O)n1cnc2c(scc2c1=O)-c1ccccc1
4007,100,[C@@H]1(c2ccccc2)C(CCC[C@H]1C(N1CCC(Cn2cnc3n(-c4ccccc4)ccc3c2=O)(O)CC1)=O)(F)F
4007,100,s1cc2c(n(CC3(CCN(C(=O)[C@H]4[C@H](c5ncsc5)CC(F)(F)CC4)CC3)O)cnc2c1-c1ccccc1)=O
4007,100,c1c(OC)c(OC)cc2c1-c1c(nc(C#N)c(n1)C#N)C2=O
4007,100,c1(-c2c3ncn(CC4(CCN(C([C@@H]5CC(CC[C@H]5c5ccccc5)(F)F)=O)CC4)O)c(c3cs2)=O)ccccc1
4008,100,c1ccccc1C(CC(N1CCC(O)(Cn2c(c3ccc(cc3nc2)NCc2occc2)=O)CC1)=O)C
4008,100,c1ccccc1[C@H]1[C@H](C(N2CCC(O)(Cn3cnc4n(-c5ccccc5)ccc4c3=O)CC2)=O)CCCC1(F)F
4008,100,s1cnc(c1)[C@H]1[C@H](C(=O)N2CCC(O)(Cn3c(c4c(c(sc4)-c4ccccc4)nc3)=O)CC2)CCC(F)(F)C1
4008,100,O(C)c1cc2c(C(=O)c3c-2nc(C#N)c(n3)C#N)cc1OC
4008,100,C(=O)([C@@H]1CC(F)(F)CC[C@H]1c1ccccc1)N1CCC(O)(CC1)Cn1cnc2c(c1=O)csc2-c1ccccc1
4009,100,N1(C(CC(C)c2ccccc2)=O)CCC(Cn2cnc3cc(NCc4occc4)ccc3c2=O)(O)CC1
4009,100,c1(c2ccn(-c3ccccc3)c2ncn1CC1(O)CCN(CC1)C([C@H]1[C@@H](C(F)(CCC1)F)c1ccccc1)=O)=O
4009,100,C1N(CCC(C1)(O)Cn1cnc2c(csc2-c2ccccc2)c1=O)C(=O)[C@H]1[C@@H](CC(CC1)(F)F)c1cscn1
4009,100,c1(c(cc2-c3nc(c(C#N)nc3C(=O)c2c1)C#N)OC)OC
4009,100,c1(c2c(c(=O)n(CC3(O)CCN(C([C@@H]4CC(F)(CC[C@H]4c4ccccc4)F)=O)CC3)cn2)cs1)-c1ccccc1
4010,100,CC(c1ccccc1)CC(N1CCC(O)(Cn2cnc3c(c2=O)ccc(NCc2ccco2)c3)CC1)=O
4010,100,c1(ccccc1)[C@@H]1C(CCC[C@H]1C(N1CCC(O)(Cn2c(=O)c3c(n(-c4ccccc4)cc3)nc2)CC1)=O)(F)F
4010,100,c1(c(C#N)nc2c(n1)C(c1cc(c(cc-21)OC)OC)=O)C#N
4010,100,OC1(Cn2cnc3c(-c4ccccc4)scc3c2=O)CCN(C(=O)[C@@H]2CC(F)(F)CC[C@H]2c2ccccc2)CC1
4011,100,C1CC(Cn2c(c3c(cc(NCc4ccco4)cc3)nc2)=O)(O)CCN1C(CC(c1ccccc1)C)=O
4011,100,O(c1c(cc2c(c1)-c1nc(C#N)c(nc1C2=O)C#N)OC)C
4011,100,C1N(CCC(C1)(Cn1cnc2c(scc2c1=O)-c1ccccc1)O)C(=O)[C@H]1[C@H](c2ccccc2)CCC(C1)(F)F
4012,100,OC1(CCN(C(=O)CC(c2ccccc2)C)CC1)Cn1c(c2ccc(cc2nc1)NCc1occc1)=O
4012,100,FC1(CC[C@@H](C(N2CCC(CC2)(O)Cn2c(=O)c3c(nc2)c(-c2ccccc2)sc3)=O)[C@@H](C1)c1cscn1)F
4012,100,c1(c(cc2-c3nc(C#N)c(C#N)nc3C(=O)c2c1)OC)OC
4013,100,C1C(CCN(C(CC(c2ccccc2)C)=O)C1)(O)Cn1cnc2c(ccc(c2)NCc2ccco2)c1=O
4013,100,c1nc2n(-c3ccccc3)ccc2c(=O)n1CC1(CCN(CC1)C(=O)[C@H]1[C@H](c2ccccc2)C(F)(CCC1)F)O
4013,100,c1c(cccc1)-c1c2ncn(CC3(O)CCN(C(=O)[C@@H]4CCC(F)(C[C@H]4c4cscn4)F)CC3)c(=O)c2cs1
4013,100,COc1c(OC)cc2C(=O)c3nc(c(nc3-c2c1)C#N)C#N
4014,100,c1ccc(cc1)[C@H]1[C@@H](CCCC1(F)F)C(N1CCC(CC1)(Cn1cnc2n(-c3ccccc3)ccc2c1=O)O)=O
4014,100,c1nc2c(scc2c(n1CC1(O)CCN(CC1)C(=O)[C@H]1[C@@H](CC(CC1)(F)F)c1cscn1)=O)-c1ccccc1
4014,100,N#Cc1c(nc2C(=O)c3cc(c(cc3-c2n1)OC)OC)C#N
4015,100,N1(CCC(Cn2cnc3cc(ccc3c2=O)NCc2occc2)(O)CC1)C(=O)CC(c1ccccc1)C
4015,100,c12c(c(n(CC3(CCN(CC3)C([C@@H]3CCCC([C@H]3c3ccccc3)(F)F)=O)O)cn2)=O)ccn1-c1ccccc1
4015,100,c1nc(cs1)[C@H]1[C@@H](CCC(C1)(F)F)C(N1CCC(O)(Cn2c(c3c(nc2)c(sc3)-c2ccccc2)=O)CC1)=O
4015,100,n1c2c(-c3cc(OC)c(OC)cc3C2=O)nc(C#N)c1C#N
4015,100,C1C[C@H]([C@@H](CC1(F)F)C(N1CCC(O)(Cn2cnc3c(csc3-c3ccccc3)c2=O)CC1)=O)c1ccccc1
4016,100,c1(cc2c(c(n(CC3(O)CCN(CC3)C(CC(C)c3ccccc3)=O)cn2)=O)cc1)NCc1ccco1
4016,100,C1CC(Cn2cnc3n(ccc3c2=O)-c2ccccc2)(CCN1C([C@@H]1CCCC(F)([C@H]1c1ccccc1)F)=O)O
4016,100,O=C(N1CCC(O)(Cn2c(=O)c3c(nc2)c(sc3)-c2ccccc2)CC1)[C@H]1[C@@H](CC(CC1)(F)F)c1ncsc1
4016,100,N#Cc1nc2C(=O)c3c(cc(OC)c(OC)c3)-c2nc1C#N
4017,100,c1(CNc2ccc3c(n(CC4(O)CCN(C(CC(C)c5ccccc5)=O)CC4)cnc3c2)=O)occc1
4017,100,c1cccc(c1)-n1ccc2c1ncn(CC1(O)CCN(C([C@@H]3CCCC([C@H]3c3ccccc3)(F)F)=O)CC1)c2=O
4017,100,O=c1n(CC2(CCN(CC2)C([C@H]2[C@H](c3cscn3)CC(F)(CC2)F)=O)O)cnc2c1csc2-c1ccccc1
4017,100,c1cc(ccc1)-c1scc2c1ncn(c2=O)CC1(O)CCN(C([C@@H]2CC(F)(F)CC[C@H]2c2ccccc2)=O)CC1
4019,100,C1(Cn2cnc3cc(ccc3c2=O)NCc2ccco2)(CCN(CC1)C(CC(c1ccccc1)C)=O)O
4019,100,c1(-n2ccc3c(n(CC4(O)CCN(C(=O)[C@H]5[C@H](c6ccccc6)C(CCC5)(F)F)CC4)cnc32)=O)ccccc1
4019,100,FC1(F)CC[C@@H](C(=O)N2CCC(Cn3c(=O)c4csc(-c5ccccc5)c4nc3)(O)CC2)[C@@H](C1)c1ncsc1
4019,100,c1c2C(=O)c3c(-c2cc(c1OC)OC)nc(c(C#N)n3)C#N
4019,100,c1cc([C@H]2[C@H](C(N3CCC(O)(Cn4c(c5csc(-c6ccccc6)c5nc4)=O)CC3)=O)CC(CC2)(F)F)ccc1
4020,100,c1c(NCc2occc2)cc2ncn(CC3(CCN(CC3)C(=O)CC(c3ccccc3)C)O)c(c2c1)=O
4020,100,c1ccccc1-n1ccc2c(n(cnc12)CC1(CCN(C([C@H]2[C@@H](C(F)(F)CCC2)c2ccccc2)=O)CC1)O)=O
4020,100,c1(cscn1)[C@H]1[C@H](C(=O)N2CCC(CC2)(O)Cn2c(=O)c3csc(c3nc2)-c2ccccc2)CCC(F)(F)C1
4020,100,C(c1c(C#N)nc2-c3cc(OC)c(OC)cc3C(=O)c2n1)#N
4020,100,[C@@H]1([C@H](c2ccccc2)CCC(C1)(F)F)C(=O)N1CCC(Cn2c(=O)c3c(c(sc3)-c3ccccc3)nc2)(O)CC1
4021,100,C1CC(O)(Cn2c(=O)c3c(nc2)cc(cc3)NCc2occc2)CCN1C(CC(c1ccccc1)C)=O
4021,100,O=c1n(cnc2c1csc2-c1ccccc1)CC1(CCN(C([C@H]2[C@@H](CC(CC2)(F)F)c2cscn2)=O)CC1)O
4021,100,c1c2c(-c3nc(c(C#N)nc3C2=O)C#N)cc(OC)c1OC
4021,100,FC1(F)C[C@@H](C(=O)N2CCC(CC2)(O)Cn2c(=O)c3csc(-c4ccccc4)c3nc2)[C@@H](CC1)c1ccccc1
4022,100,C1N(CCC(Cn2c(=O)c3ccc(cc3nc2)NCc2occc2)(O)C1)C(CC(c1ccccc1)C)=O
4022,100,OC1(CCN(CC1)C([C@H]1[C@H](c2ccccc2)C(F)(F)CCC1)=O)Cn1c(c2ccn(-c3ccccc3)c2nc1)=O
4022,100,C1(F)(C[C@@H](c2cscn2)[C@@H](CC1)C(=O)N1CCC(Cn2c(c3csc(c3nc2)-c2ccccc2)=O)(CC1)O)F
4022,100,c1(c(C#N)nc2-c3cc(OC)c(cc3C(c2n1)=O)OC)C#N
4023,100,C1CN(CCC1(O)Cn1cnc2c(c1=O)ccc(c2)NCc1ccco1)C(CC(C)c1ccccc1)=O
4023,100,c1(ccccc1)[C@@H]1C(F)(CCC[C@H]1C(N1CCC(O)(Cn2cnc3c(c2=O)ccn3-c2ccccc2)CC1)=O)F
4023,100,c1(=O)c2c(ncn1CC1(CCN(CC1)C(=O)[C@H]1[C@H](c3cscn3)CC(F)(F)CC1)O)c(-c1ccccc1)sc2
4023,100,N#Cc1c(C#N)nc2c(C(=O)c3cc(c(OC)cc-23)OC)n1
4023,100,n1(CC2(CCN(CC2)C(=O)[C@@H]2CC(CC[C@H]2c2ccccc2)(F)F)O)cnc2c(-c3ccccc3)scc2c1=O
4024,100,O=c1c2c(c(-c3ccccc3)sc2)ncn1CC1(O)CCN(C(=O)[C@H]2[C@H](c3ncsc3)CC(F)(F)CC2)CC1
4024,100,c1c(c(OC)cc2c1-c1c(nc(c(C#N)n1)C#N)C2=O)OC
4024,100,O=C([C@@H]1CC(F)(F)CC[C@H]1c1ccccc1)N1CCC(Cn2cnc3c(-c4ccccc4)scc3c2=O)(CC1)O
4025,100,C(C(N1CCC(Cn2cnc3cc(ccc3c2=O)NCc2ccco2)(O)CC1)=O)C(C)c1ccccc1
4025,100,c1n(CC2(O)CCN(C(=O)[C@H]3[C@H](c4ccccc4)C(CCC3)(F)F)CC2)c(c2ccn(c2n1)-c1ccccc1)=O
4025,100,C1CC(CCN1C([C@H]1[C@@H](CC(F)(F)CC1)c1cscn1)=O)(Cn1cnc2c(-c3ccccc3)scc2c1=O)O
4025,100,c1ccc([C@@H]2CCC(F)(C[C@H]2C(N2CCC(CC2)(O)Cn2cnc3c(scc3c2=O)-c2ccccc2)=O)F)cc1
4026,100,C1C(CCN(C1)C(=O)CC(c1ccccc1)C)(O)Cn1c(c2c(nc1)cc(cc2)NCc1occc1)=O
4026,100,C1N(C(=O)[C@H]2[C@H](c3ccccc3)C(F)(CCC2)F)CCC(C1)(O)Cn1cnc2n(ccc2c1=O)-c1ccccc1
4026,100,C1CC(Cn2cnc3c(csc3-c3ccccc3)c2=O)(CCN1C([C@@H]1CCC(F)(C[C@H]1c1cscn1)F)=O)O
4026,100,O(C)c1cc2c(cc1OC)C(=O)c1c-2nc(c(C#N)n1)C#N
4026,100,C1N(C(=O)[C@@H]2CC(F)(CC[C@H]2c2ccccc2)F)CCC(C1)(O)Cn1cnc2c(scc2c1=O)-c1ccccc1
4027,100,c1c(ccc2c1ncn(c2=O)CC1(O)CCN(CC1)C(=O)CC(C)c1ccccc1)NCc1occc1
4027,100,c1ccc(cc1)-n1c2ncn(CC3(O)CCN(CC3)C([C@@H]3CCCC(F)(F)[C@H]3c3ccccc3)=O)c(=O)c2cc1
4027,100,c1c(ncs1)[C@@H]1CC(F)(F)CC[C@H]1C(=O)N1CCC(O)(CC1)Cn1cnc2c(scc2c1=O)-c1ccccc1
4027,100,c1(c(OC)cc2c(c1)-c1nc(C#N)c(nc1C2=O)C#N)OC
4027,100,c1(=O)n(cnc2c(scc12)-c1ccccc1)CC1(CCN(C(=O)[C@@H]2CC(CC[C@H]2c2ccccc2)(F)F)CC1)O
4028,100,C1CN(C(=O)[C@@H]2CCCC(F)(F)[C@H]2c2ccccc2)CCC1(Cn1c(=O)c2c(n(cc2)-c2ccccc2)nc1)O
4028,100,C1[C@@H](c2ncsc2)[C@@H](CCC1(F)F)C(=O)N1CCC(O)(Cn2c(=O)c3csc(c3nc2)-c2ccccc2)CC1
4028,100,C(c1nc2-c3c(cc(c(c3)OC)OC)C(c2nc1C#N)=O)#N
4028,100,C1CC(C[C@H]([C@@H]1c1ccccc1)C(=O)N1CCC(CC1)(O)Cn1cnc2c(-c3ccccc3)scc2c1=O)(F)F
4029,100,OC1(CCN(C(=O)CC(C)c2ccccc2)CC1)Cn1c(c2ccc(NCc3occc3)cc2nc1)=O
4029,100,c1ccccc1[C@@H]1C(F)(F)CCC[C@H]1C(N1CCC(Cn2c(c3ccn(-c4ccccc4)c3nc2)=O)(O)CC1)=O
4029,100,O(c1cc2-c3c(nc(c(C#N)n3)C#N)C(=O)c2cc1OC)C
4029,100,FC1(CC[C@@H](c2ccccc2)[C@H](C(=O)N2CCC(CC2)(Cn2c(c3csc(-c4ccccc4)c3nc2)=O)O)C1)F
4030,100,C1CC(O)(Cn2cnc3cc(NCc4occc4)ccc3c2=O)CCN1C(=O)CC(c1ccccc1)C
4030,100,c1ccccc1-n1c2c(c(n(CC3(CCN(CC3)C(=O)[C@H]3[C@@H](C(F)(CCC3)F)c3ccccc3)O)cn2)=O)cc1
4030,100,c1(-c2c3c(cs2)c(n(cn3)CC2(CCN(C([C@@H]3CCC(F)(F)C[C@H]3c3cscn3)=O)CC2)O)=O)ccccc1
4030,100,c1(OC)c(cc2-c3c(C(=O)c2c1)nc(C#N)c(C#N)n3)OC
4030,100,c1(-c2c3ncn(CC4(O)CCN(CC4)C(=O)[C@@H]4CC(F)(F)CC[C@H]4c4ccccc4)c(c3cs2)=O)ccccc1
4031,100,C(C(c1ccccc1)C)C(=O)N1CCC(O)(Cn2c(=O)c3ccc(cc3nc2)NCc2occc2)CC1
4031,100,FC1(CCC[C@H]([C@@H]1c1ccccc1)C(=O)N1CCC(CC1)(Cn1c(=O)c2ccn(c2nc1)-c1ccccc1)O)F
4031,100,C1CC(Cn2cnc3c(c2=O)csc3-c2ccccc2)(O)CCN1C([C@H]1[C@H](c2cscn2)CC(F)(F)CC1)=O
4031,100,c1(cc2-c3nc(c(C#N)nc3C(=O)c2cc1OC)C#N)OC
4031,100,C1CC(Cn2c(=O)c3csc(c3nc2)-c2ccccc2)(CCN1C([C@@H]1CC(F)(F)CC[C@H]1c1ccccc1)=O)O
4032,100,C(C1(O)CCN(C(=O)CC(c2ccccc2)C)CC1)n1cnc2cc(NCc3ccco3)ccc2c1=O
4032,100,n1(c2c(c(n(cn2)CC2(CCN(C([C@@H]3CCCC(F)(F)[C@H]3c3ccccc3)=O)CC2)O)=O)cc1)-c1ccccc1
4032,100,n1(cnc2c(c1=O)csc2-c1ccccc1)CC1(CCN(CC1)C([C@H]1[C@@H](CC(CC1)(F)F)c1ncsc1)=O)O
4032,100,n1c2-c3cc(c(cc3C(=O)c2nc(C#N)c1C#N)OC)OC
4032,100,C1(F)(F)CC[C@@H](c2ccccc2)[C@H](C(=O)N2CCC(Cn3c(=O)c4csc(-c5ccccc5)c4nc3)(O)CC2)C1
4033,100,c1(CNc2cc3c(c(=O)n(CC4(CCN(C(=O)CC(c5ccccc5)C)CC4)O)cn3)cc2)ccco1
4033,100,[C@H]1(C(=O)N2CCC(Cn3c(c4c(nc3)n(-c3ccccc3)cc4)=O)(O)CC2)[C@@H](C(F)(F)CCC1)c1ccccc1
4033,100,C1(F)(F)C[C@@H](c2cscn2)[C@@H](CC1)C(=O)N1CCC(CC1)(O)Cn1c(c2csc(c2nc1)-c1ccccc1)=O
4033,100,c1(c(nc2c(n1)-c1cc(c(cc1C2=O)OC)OC)C#N)C#N
4033,100,c1(scc2c1ncn(c2=O)CC1(O)CCN(CC1)C(=O)[C@@H]1CC(F)(CC[C@H]1c1ccccc1)F)-c1ccccc1
4034,100,c1n(CC2(O)CCN(C(=O)CC(c3ccccc3)C)CC2)c(=O)c2ccc(NCc3ccco3)cc2n1
4034,100,[C@@H]1([C@H](c2ccccc2)C(F)(F)CCC1)C(N1CCC(CC1)(Cn1cnc2c(c1=O)ccn2-c1ccccc1)O)=O
4034,100,c1ccccc1-c1c2ncn(CC3(CCN(C(=O)[C@@H]4CCC(C[C@H]4c4cscn4)(F)F)CC3)O)c(=O)c2cs1
4034,100,COc1cc2C(=O)c3nc(c(C#N)nc3-c2cc1OC)C#N
4034,100,c1ccccc1-c1scc2c(=O)n(cnc21)CC1(O)CCN(CC1)C([C@H]1[C@H](c2ccccc2)CCC(F)(F)C1)=O
4035,100,c1(cc2c(cc1)c(n(CC1(O)CCN(CC1)C(=O)CC(C)c1ccccc1)cn2)=O)NCc1occc1
4035,100,c1(-n2c3ncn(c(=O)c3cc2)CC2(CCN(CC2)C([C@@H]2CCCC(F)([C@H]2c2ccccc2)F)=O)O)ccccc1
4035,100,O=C(N1CCC(O)(Cn2cnc3c(scc3c2=O)-c2ccccc2)CC1)[C@@H]1CCC(F)(F)C[C@H]1c1cscn1
4035,100,c1c(OC)c(OC)cc2c1C(=O)c1c-2nc(c(n1)C#N)C#N
4035,100,C1C(F)(CC[C@@H](c2ccccc2)[C@@H]1C(=O)N1CCC(O)(Cn2c(c3csc(c3nc2)-c2ccccc2)=O)CC1)F
4036,100,FC1([C@@H](c2ccccc2)[C@@H](CCC1)C(=O)N1CCC(Cn2c(=O)c3c(n(-c4ccccc4)cc3)nc2)(CC1)O)F
4036,100,c12cc(OC)c(cc2C(c2nc(c(C#N)nc2-1)C#N)=O)OC
4036,100,[C@H]1(CC(F)(F)CC[C@H]1c1ccccc1)C(N1CCC(Cn2cnc3c(-c4ccccc4)scc3c2=O)(CC1)O)=O
4037,100,c1cc(oc1)CNc1cc2c(cc1)c(=O)n(cn2)CC1(CCN(C(CC(c2ccccc2)C)=O)CC1)O
4037,100,C1N(CCC(O)(Cn2cnc3c(c2=O)ccn3-c2ccccc2)C1)C(=O)[C@@H]1CCCC(F)([C@H]1c1ccccc1)F
4037,100,c1c(cccc1)-c1c2c(cs1)c(=O)n(CC1(CCN(CC1)C([C@@H]1CCC(F)(C[C@H]1c1ncsc1)F)=O)O)cn2
4037,100,n1c2c(C(=O)c3c-2cc(OC)c(c3)OC)nc(c1C#N)C#N
4037,100,OC1(Cn2cnc3c(-c4ccccc4)scc3c2=O)CCN(C(=O)[C@H]2[C@H](c3ccccc3)CCC(F)(C2)F)CC1
4038,100,FC1(CCC[C@H]([C@@H]1c1ccccc1)C(N1CCC(O)(Cn2cnc3c(ccn3-c3ccccc3)c2=O)CC1)=O)F
4038,100,c1ccccc1-c1c2c(cs1)c(=O)n(cn2)CC1(CCN(CC1)C([C@H]1[C@H](c2ncsc2)CC(CC1)(F)F)=O)O
4038,100,n1c(c(nc2C(c3c(cc(OC)c(c3)OC)-c21)=O)C#N)C#N
4038,100,c1ccc(cc1)-c1c2c(cs1)c(=O)n(CC1(O)CCN(C([C@@H]3CC(F)(F)CC[C@H]3c3ccccc3)=O)CC1)cn2
4041,100,c1(cc2ncn(CC3(O)CCN(C(=O)CC(c4ccccc4)C)CC3)c(c2cc1)=O)NCc1ccco1
4041,100,c1cccc([C@H]2[C@H](C(=O)N3CCC(Cn4c(c5ccn(c5nc4)-c4ccccc4)=O)(CC3)O)CCCC2(F)F)c1
4041,100,[C@H]1(CC(F)(CC[C@H]1C(N1CCC(CC1)(O)Cn1c(c2c(c(-c3ccccc3)sc2)nc1)=O)=O)F)c1cscn1
4041,100,O(c1c(OC)cc2c(-c3c(C2=O)nc(c(C#N)n3)C#N)c1)C
4041,100,c1cc([C@H]2[C@@H](CC(F)(CC2)F)C(N2CCC(Cn3c(=O)c4c(c(-c5ccccc5)sc4)nc3)(O)CC2)=O)ccc1
4111,100,c1c2c(cc(NCc3occc3)c1)ncn(CC1(O)CCN(CC1)C(=O)CC(c1ccccc1)C)c2=O
4111,100,C1CC(Cn2c(=O)c3c(c(-c4ccccc4)sc3)nc2)(O)CCN1C(=O)[C@@H]1CCC(F)(F)C[C@H]1c1ncsc1
4111,100,O(C)c1c(OC)cc2-c3nc(c(nc3C(=O)c2c1)C#N)C#N
4111,100,c1cc([C@H]2[C@H](C(N3CCC(CC3)(O)Cn3cnc4c(c3=O)csc4-c3ccccc3)=O)CC(CC2)(F)F)ccc1
4112,100,C(c1ccccc1)(CC(=O)N1CCC(Cn2cnc3c(c2=O)ccc(NCc2occc2)c3)(O)CC1)C
4112,100,C1C[C@H]([C@H](c2cscn2)CC1(F)F)C(=O)N1CCC(O)(Cn2cnc3c(c2=O)csc3-c2ccccc2)CC1
4112,100,COc1c(cc2C(c3nc(c(nc3-c2c1)C#N)C#N)=O)OC
4112,100,c1(=O)n(cnc2c(scc12)-c1ccccc1)CC1(CCN(C(=O)[C@H]2[C@H](c3ccccc3)CCC(F)(C2)F)CC1)O
4274,100,c1nc2c(ccc(NCc3occc3)c2)c(=O)n1CC1(O)CCN(CC1)C(=O)CC(C)c1ccccc1
4274,100,c1(n(cnc2c1csc2-c1ccccc1)CC1(O)CCN(CC1)C(=O)[C@H]1[C@@H](CC(CC1)(F)F)c1cscn1)=O
4274,100,n1c2c(C(c3cc(c(cc-23)OC)OC)=O)nc(c1C#N)C#N
4324,100,n1(c(c2c(cc(NCc3ccco3)cc2)nc1)=O)CC1(CCN(CC1)C(=O)CC(C)c1ccccc1)O
4324,100,c12ncn(c(c2csc1-c1ccccc1)=O)CC1(O)CCN(CC1)C(=O)[C@@H]1CCC(F)(F)C[C@H]1c1ncsc1
4324,100,c12cc(OC)c(OC)cc2C(=O)c2nc(c(nc2-1)C#N)C#N
4324,100,c1(c2c(ncn1CC1(O)CCN(CC1)C(=O)[C@@H]1CC(F)(CC[C@H]1c1ccccc1)F)c(sc2)-c1ccccc1)=O
4325,100,c1c2c(ccc1NCc1ccco1)c(n(cn2)CC1(CCN(CC1)C(=O)CC(c1ccccc1)C)O)=O
4325,100,c12ccn(c1ncn(c2=O)CC1(CCN(C(=O)[C@H]2[C@@H](C(F)(F)CCC2)c2ccccc2)CC1)O)-c1ccccc1
4325,100,c12ncn(c(c1csc2-c1ccccc1)=O)CC1(CCN(C([C@H]2[C@H](c3ncsc3)CC(CC2)(F)F)=O)CC1)O
4325,100,c1(n(cnc2c(scc21)-c1ccccc1)CC1(O)CCN(C([C@@H]2CC(CC[C@H]2c2ccccc2)(F)F)=O)CC1)=O
4326,100,C(=O)(CC(c1ccccc1)C)N1CCC(Cn2c(c3c(nc2)cc(NCc2ccco2)cc3)=O)(CC1)O
4326,100,c1ccccc1-n1c2c(cc1)c(=O)n(cn2)CC1(CCN(CC1)C(=O)[C@@H]1CCCC([C@H]1c1ccccc1)(F)F)O
4326,100,[C@@H]1(C(=O)N2CCC(Cn3c(c4c(nc3)c(-c3ccccc3)sc4)=O)(O)CC2)CCC(F)(C[C@H]1c1ncsc1)F
4326,100,c1(C#N)nc2c(-c3c(C2=O)cc(OC)c(c3)OC)nc1C#N
4326,100,C1[C@H]([C@H](C(N2CCC(Cn3cnc4c(-c5ccccc5)scc4c3=O)(CC2)O)=O)CC(C1)(F)F)c1ccccc1
4327,100,c1ccccc1C(C)CC(=O)N1CCC(Cn2c(=O)c3c(nc2)cc(NCc2ccco2)cc3)(O)CC1
4327,100,OC1(CCN(C([C@@H]2CCCC(F)(F)[C@H]2c2ccccc2)=O)CC1)Cn1cnc2n(-c3ccccc3)ccc2c1=O
4327,100,N1(C([C@@H]2CCC(C[C@H]2c2ncsc2)(F)F)=O)CCC(CC1)(O)Cn1c(c2c(nc1)c(-c1ccccc1)sc2)=O
4327,100,C(#N)c1c(nc2-c3cc(OC)c(cc3C(c2n1)=O)OC)C#N
4329,100,C(N1CCC(CC1)(Cn1c(=O)c2c(nc1)cc(cc2)NCc1ccco1)O)(=O)CC(C)c1ccccc1
4329,100,c1cc(ccc1)[C@H]1[C@@H](CCCC1(F)F)C(N1CCC(Cn2cnc3c(ccn3-c3ccccc3)c2=O)(O)CC1)=O
