Name,canonical smi,IC50,Unit,Source,Source type
3393,CC1(C(=O)N2CCC(O)(Cn3cnc4c(cc(Cl)n4-c4ccc(C5CC5)cc4)c3=O)CC2)CC1,0.125,uM,WO2018073602A1,Patent
3394,O=C(c1cnc(C2CC2)o1)N1CCC(O)(Cn2cnc3c(cc(Cl)n3-c3ccc(C4CC4)cc3)c2=O)CC1,0.125,uM,WO2018073602A1,Patent
3395,O=C(c1cnc(C2CC2)o1)N1CCC(O)(Cn2cnc3c(cc(Br)n3-c3ccccc3)c2=O)CC1,0.125,uM,WO2018073602A1,Patent
3396,CC1(C(=O)N2CCC(O)(Cn3cnc4c(cc(Br)n4-c4ccccc4)c3=O)CC2)CC1,0.125,uM,WO2018073602A1,Patent
3397,O=C(c1cnc(C2CC2)o1)N1CCC(O)(Cn2cnc3c(cc(I)n3-c3ccccc3)c2=O)CC1,0.125,uM,WO2018073602A1,Patent
3398,CC1(C(=O)N2CCC(O)(Cn3cnc4c(cc(Cl)n4-c4cccc(N5CCOCC5)c4)c3=O)CC2)CC1,0.125,uM,WO2018073602A1,Patent
3399,CC1(C(=O)N2CCC(O)(Cn3cnc4c(cc(Cl)n4-c4cccc(-n5cc(F)cn5)c4)c3=O)CC2)CC1,0.125,uM,WO2018073602A1,Patent
3400,O=C(c1cnc(C2CC2)o1)N1CCC(O)(Cn2cnc3c(cc(Cl)n3-c3ccc(Cl)cc3)c2=O)CC1,0.125,uM,WO2018073602A1,Patent
3401,Cn1cc(-c2cc(-n3c(Cl)cc4c(=O)n(CC5(O)CCN(C(=O)c6cnc(C7CC7)o6)CC5)cnc43)ccc2F)cn1,0.125,uM,WO2018073602A1,Patent
3402,Cn1cc(-c2cc(-n3c(Cl)cc4c(=O)n(CC5(O)CCN(C(=O)C6(C)CC6)CC5)cnc43)ccc2F)cn1,0.125,uM,WO2018073602A1,Patent
3403,CC1(C(=O)N2CCC(O)(Cn3cnc4c(cc(C#N)n4-c4ccccc4)c3=O)CC2)CC1,0.125,uM,WO2018073602A1,Patent
3404,CC1(C(=O)N2CCC(O)(Cn3cnc4c(cc(Cl)n4-c4ccc5c(c4)OCO5)c3=O)CC2)CC1,0.125,uM,WO2018073602A1,Patent
3405,O=C(c1cnc(C2CC2)o1)N1CCC(O)(Cn2cnc3c(cc(Cl)n3-c3ccc4c(c3)OCO4)c2=O)CC1,0.125,uM,WO2018073602A1,Patent
3406,COc1ccc(-n2c(Cl)cc3c2NCN(CC2(O)CCN(C(=O)C4(C)CC4)CC2)C3=O)cc1OC,0.125,uM,WO2018073602A1,Patent
3407,COc1ccc(-n2c(Cl)cc3c(=O)n(CC4(O)CCN(C(=O)c5cnc(C6CC6)o5)CC4)cnc32)cc1OC,0.125,uM,WO2018073602A1,Patent
3408,CC1(C(=O)N2CCC(O)(CN3CNc4c(cc(Cl)n4-c4ccc(CN)cc4)C3=O)CC2)CC1,0.125,uM,WO2018073602A1,Patent
3409,NCc1ccc(-n2c(Cl)cc3c(=O)n(CC4(O)CCN(C(=O)c5cnc(C6CC6)o5)CC4)cnc32)cc1,0.125,uM,WO2018073602A1,Patent
3410,CC(CC(=O)N1CCC(O)(Cn2cnc(-c3ccn[nH]3)cc2=O)CC1)c1ccccc1,0.625,uM,WO2018073602A1,Patent
3411,CC(CC(=O)N1CCC(O)(Cn2cnc(N(C)CCN(C)C)cc2=O)CC1)c1ccccc1,0.39,uM,WO2018073602A1,Patent
3412,CC(CC(=O)N1CCC(O)(Cn2cnc(N3CC(N)C3)cc2=O)CC1)c1ccccc1,0.625,uM,WO2018073602A1,Patent
3413,CC(CC(=O)N1CCC(O)(Cn2cnc3c(Br)n(C)nc3c2=O)CC1)c1ccccc1,0.3,uM,WO2018073602A1,Patent
3414,CC(CC(=O)N1CCC(O)(Cn2cnc3c(C(F)(F)F)n(C)nc3c2=O)CC1)c1ccccc1,0.625,uM,WO2018073602A1,Patent
3415,CC(CC(=O)N1CCC(O)(Cn2cnc3c(-c4ccncc4)n(C)nc3c2=O)CC1)c1ccccc1,0.625,uM,WO2018073602A1,Patent
3416,C=C(C)c1c2ncn(CC3(O)CCN(C(=O)C[C@H](C)c4ccccc4)CC3)c(=O)c2nn1C,0.33,uM,WO2018073602A1,Patent
3417,CC(C)c1c2ncn(CC3(O)CCN(C(=O)CC(C)c4ccccc4)CC3)c(=O)c2nn1C,0.56,uM,WO2018073602A1,Patent
3418,C=C(C)[C@@H](C)CC(=O)N1CCC(O)(Cn2cnc3c(-c4ccccc4)n(C)nc3c2=O)CC1,0.625,uM,WO2018073602A1,Patent
3419,Cn1nc2c(=O)n(CC3(O)CCN(C(=O)CC(c4ccccc4)C(F)(F)F)CC3)cnc2c1-c1ccccc1,0.625,uM,WO2018073602A1,Patent
3420,CC(CC(=O)N1CCC(O)(Cn2cnc(-c3cnn(C)c3)cc2=O)CC1)c1ccccc1,0.625,uM,WO2018073602A1,Patent
3421,CC(C)Cn1cc(-c2cc(=O)n(CC3(O)CCN(C(=O)CC(C)c4ccccc4)CC3)cn2)cn1,0.625,uM,WO2018073602A1,Patent
3422,CC(CC(=O)N1CCC(O)(Cn2cnc(Nc3ccc4c(c3)C3CCC4N3)cc2=O)CC1)c1ccccc1,0.625,uM,WO2018073602A1,Patent
3423,CC(CC(=O)N1CCC(O)(Cn2cnc(N3CCCC(N)C3)cc2=O)CC1)c1ccccc1,0.625,uM,WO2018073602A1,Patent
3424,CC(CC(=O)N1CCC(O)(Cn2cnc(N3CCC(N)CC3)cc2=O)CC1)c1ccccc1,0.625,uM,WO2018073602A1,Patent
3425,CC(CC(=O)N1CCC(O)(Cn2cnc(N3CCC4(CCNC4)CC3)cc2=O)CC1)c1ccccc1,0.625,uM,WO2018073602A1,Patent
3426,CC(CC(=O)N1CCC(O)(Cn2cnc(-c3cnn(CCN(C)C)c3)cc2=O)CC1)c1ccccc1,0.625,uM,WO2018073602A1,Patent
3427,CC(CC(=O)N1CCC(O)(Cn2cnc(N3CCC(N(C)C)C3)cc2=O)CC1)c1ccccc1,0.625,uM,WO2018073602A1,Patent
3428,CC(CC(=O)N1CCC(O)(Cn2cnc(NC3CCCCC3N)cc2=O)CC1)c1ccccc1,0.625,uM,WO2018073602A1,Patent
3429,CC(CC(=O)N1CCC(O)(Cn2cnc(NCC3CCCN3C)cc2=O)CC1)c1ccccc1,0.625,uM,WO2018073602A1,Patent
3430,CC(CC(=O)N1CCC(O)(Cn2cnc(NCCN3CCC(F)C3)cc2=O)CC1)c1ccccc1,0.625,uM,WO2018073602A1,Patent
3431,CC(CC(=O)N1CCC(O)(Cn2cnc(NCCN3Cc4cccc(F)c4C3)cc2=O)CC1)c1ccccc1,0.625,uM,WO2018073602A1,Patent
3432,O=C(CC(c1ccccc1)C(F)F)N1CCC(O)(Cn2cnc(NCCN3CCCC3)cc2=O)CC1,0.625,uM,WO2018073602A1,Patent
3433,CC(CC(=O)N1CCC(O)(Cn2cnc3c(-c4cccc(CN5CCOCC5)c4)n(C)nc3c2=O)CC1)c1ccccc1,0.25,uM,WO2018073602A1,Patent
3434,CC(CC(=O)N1CCC(O)(Cn2cnc(NC3CCNC3)cc2=O)CC1)c1ccccc1,0.625,uM,WO2018073602A1,Patent
3435,Cc1ccc(C(CC(=O)N2CCC(O)(Cn3cnc4c(-c5ccc(CN)cc5)n(C)nc4c3=O)CC2)C(F)(F)F)s1,0.625,uM,WO2018073602A1,Patent
3436,O=C(CC(c1ccccc1)C(F)(F)F)N1CCC(O)(Cn2cnc3c(ncn3-c3ccccc3)c2=O)CC1,0.625,uM,WO2018073602A1,Patent
3437,O=C(CC(C1CC1)C1CC1)N1CCC(O)(Cn2cnc(NCCN3CCCC3)cc2=O)CC1,0.625,uM,WO2018073602A1,Patent
3438,Cn1nc2c(=O)n(CC3(O)CCN(C(=O)CC(c4ccccc4)C(F)(F)F)CC3)cnc2c1C1CCCCC1,0.625,uM,WO2018073602A1,Patent
3439,Cn1nc2c(=O)n(CC3(O)CCN(C(=O)CCC4CCC4)CC3)cnc2c1-c1ccc(CN)cc1,0.625,uM,WO2018073602A1,Patent
3440,CC(C)NCCNc1cc(=O)n(CC2(O)CCN(C(=O)CC(C)c3ccccc3)CC2)cn1,0.625,uM,WO2018073602A1,Patent
3441,CC(CC(=O)N1CCC(O)(Cn2cnc(NC3CCCC3)cc2=O)CC1)c1ccccc1,0.625,uM,WO2018073602A1,Patent
3442,CC(=O)N1CC2(C1)CN(c1cc(=O)n(CC3(O)CCN(C(=O)CC(C)c4ccccc4)CC3)cn1)C2,0.625,uM,WO2018073602A1,Patent
3443,CC(CC(=O)N1CCC(O)(Cn2cnc(N3CC4(CCOCC4)C3)cc2=O)CC1)c1ccccc1,0.625,uM,WO2018073602A1,Patent
3444,CC(CC(=O)N1CCC(O)(Cn2cnc(N3CC4(CCOC4)C3)cc2=O)CC1)c1ccccc1,0.625,uM,WO2018073602A1,Patent
3445,CC(CC(=O)N1CCC(O)(Cn2cnc(N3CC4(CCCN4C)C3)cc2=O)CC1)c1ccccc1,0.625,uM,WO2018073602A1,Patent
3446,CC(CC(=O)N1CCC(O)(Cn2cnc(N3CCC4(COC4)C3)cc2=O)CC1)c1ccccc1,0.625,uM,WO2018073602A1,Patent
3447,O=C(CC(C1CC1)C1CC1)N1CCC(O)(Cn2cnc3c(nnn3-c3ccccc3)c2=O)CC1,0.625,uM,WO2018073602A1,Patent
3448,Cc1nc2c(=O)n(CC3(O)CCN(C(=O)CC(c4ccccc4)C(F)(F)F)CC3)cnc2n1-c1ccccc1,0.625,uM,WO2018073602A1,Patent
3449,Cn1nc2c(=O)n(CC3(O)CCN(C(=O)CC(C4CC4)C4CC4)CC3)cnc2c1-c1ccccc1,0.625,uM,WO2018073602A1,Patent
3450,CC1(C(=O)N2CCC(O)(Cn3cnc4c(cc(Cl)n4-c4ccccc4)c3=O)CC2)CC1,0.625,uM,WO2018073602A1,Patent
3451,COc1cc(-n2c(Cl)cc3c(=O)n(CC4(O)CCN(C(=O)C5(C)CC5)CC4)cnc32)ccc1F,0.625,uM,WO2018073602A1,Patent
3452,Cn1nccc1-c1cccc(-n2c(Cl)cc3c(=O)n(CC4(O)CCN(C(=O)C5(C)CC5)CC4)cnc32)c1,0.625,uM,WO2018073602A1,Patent
3453,Cn1nccc1-c1cccc(-n2c(Cl)cc3c(=O)n(CC4(O)CCN(C(=O)c5cnc(C6CC6)o5)CC4)cnc32)c1,0.625,uM,WO2018073602A1,Patent
3454,CC1(C(=O)N2CCC(O)(Cn3cnc4c(cc(Cl)n4-c4cccc(Br)c4)c3=O)CC2)CC1,0.625,uM,WO2018073602A1,Patent
3455,Cn1cc(C(=O)N2CCC(O)(Cn3cnc4c(cc(Cl)n4-c4ccccc4)c3=O)CC2)cn1,0.625,uM,WO2018073602A1,Patent
3456,Cn1cc(C(=O)N2CCC(O)(Cn3cnc4c(cc(Cl)n4-c4ccc(Cl)cc4)c3=O)CC2)cn1,0.625,uM,WO2018073602A1,Patent
3457,Cn1nccc1-c1cc(-n2c(Cl)cc3c(=O)n(CC4(O)CCN(C(=O)c5cnc(C6CC6)o5)CC4)cnc32)ccc1F,0.625,uM,WO2018073602A1,Patent
3458,Cn1nccc1-c1cc(-n2c(Cl)cc3c(=O)n(CC4(O)CCN(C(=O)C5(C)CC5)CC4)cnc32)ccc1F,0.625,uM,WO2018073602A1,Patent
3459,NCc1ccc(-c2[nH]nc3c(=O)n(CCC4(O)CCN(C(=O)c5cnc(C6CC6)o5)CC4)cnc23)cc1,0.625,uM,WO2018073602A1,Patent
3460,O=C(Nc1ccc2c(c1)S(=O)(=O)C=C2)c1nnc(Sc2c(Cl)cncc2Cl)s1,1,uM,WO2018160944A1,Patent
3461,O=C(Nc1ccc2c(c1)S(=O)(=O)CC2)c1nnc(Sc2c(Cl)cncc2Cl)s1,1,uM,WO2018160944A1,Patent
3462,CN(C)CCCOc1ccc(NC(=O)c2nnc(Sc3c(Cl)cncc3Cl)s2)cc1,1,uM,WO2018160944A1,Patent
3463,CN(C)CCNC1CS(=O)(=O)c2cc(NC(=O)c3nnc(Sc4c(Cl)cncc4Cl)s3)ccc21,0.5,uM,WO2018160944A1,Patent
3464,CN(C)CCCNC1CS(=O)(=O)c2cc(NC(=O)c3nnc(Sc4c(Cl)cncc4Cl)s3)ccc21,1,uM,WO2018160944A1,Patent
3465,O=C(Nc1ccc2c(c1)S(=O)(=O)CC2NCCN1CCOCC1)c1nnc(Sc2c(Cl)cncc2Cl)s1,0.5,uM,WO2018160944A1,Patent
3466,O=C(Nc1ccc2c(c1)S(=O)(=O)CC2NCCCN1CCOCC1)c1nnc(Sc2c(Cl)cncc2Cl)s1,0.5,uM,WO2018160944A1,Patent
3467,CN(C)CCOc1cccc(NC(=O)c2nnc(Sc3c(Cl)cncc3Cl)s2)c1,1,uM,WO2018160944A1,Patent
3468,CN(C)CC(O)COc1ccc(NC(=O)c2nnc(Sc3c(Cl)cncc3Cl)s2)cc1,0.5,uM,WO2018160944A1,Patent
3469,CN(C)CCCOc1ccc(NC(=O)c2nnc(Sc3c(Cl)cncc3Br)s2)cc1,0.5,uM,WO2018160944A1,Patent
3470,O=C(Nc1ccc2c(c1)S(=O)(=O)C=C2)c1nnc(Sc2c(Cl)cncc2Br)s1,0.5,uM,WO2018160944A1,Patent
3471,O=C(Nc1cccc(Cl)n1)c1nnc(Sc2c(Cl)cncc2Cl)s1,1,uM,WO2018160944A1,Patent
3472,O=C(Nc1cnccn1)c1nnc(Sc2c(Cl)cncc2Cl)s1,0.5,uM,WO2018160944A1,Patent
3473,CNS(=O)(=O)c1ccc(NC(=O)c2nnc(Sc3c(Cl)cncc3Cl)s2)cc1,1,uM,WO2018160944A1,Patent
3474,CN(C)CCCNC1CS(=O)(=O)c2cc(NC(=O)c3cnc(Sc4c(Cl)cncc4Cl)s3)ccc21,0.5,uM,WO2018160944A1,Patent
3475,O=C(Nc1ccc2c(c1)S(=O)(=O)C=C2)c1nnc(Sc2c(Cl)cncc2Cl)o1,1,uM,WO2018160944A1,Patent
3476,CS(=O)(=O)c1cccc(NC(=O)c2nnc(Sc3c(Cl)cncc3Cl)s2)c1,1.5,uM,WO2018160944A1,Patent
3477,CC1CS(=O)(=O)c2cc(NC(=O)c3nnc(Sc4c(Cl)cncc4Cl)s3)ccc21,1.5,uM,WO2018160944A1,Patent
3478,O=C(Nc1ccc2c(c1)C(=O)CC2)c1nnc(Sc2c(Cl)cncc2Cl)s1,1.5,uM,WO2018160944A1,Patent
3479,CC(=O)c1cccc(NC(=O)c2nnc(Sc3c(Cl)cncc3Cl)s2)c1,1.5,uM,WO2018160944A1,Patent
3480,Cc1nc2ccc(NC(=O)c3nnc(Sc4c(Cl)cncc4Cl)s3)cc2s1,1.5,uM,WO2018160944A1,Patent
3481,O=C(Nc1cnc2ccccc2c1)c1nnc(Sc2c(Cl)cncc2Cl)s1,1.5,uM,WO2018160944A1,Patent
3482,CN(C(=O)c1nnc(Sc2c(Cl)cncc2Cl)s1)c1ccc2c(c1)S(=O)(=O)C=C2,1.5,uM,WO2018160944A1,Patent
3483,CN(C)CCCNc1ncc(Cl)c(Sc2nnc(C(=O)Nc3ccc4c(c3)S(=O)(=O)C=C4)s2)c1Cl,1.5,uM,WO2018160944A1,Patent
3484,Cc1c(NC(=O)c2nnc(Sc3c(Cl)cncc3Cl)s2)ccc2c1S(=O)(=O)CC2,3.5,uM,WO2018160944A1,Patent
3485,COCCOCCN(C(=O)c1nnc(Sc2c(Cl)cncc2Cl)s1)c1ccc2c(c1)S(=O)(=O)C=C2,3.5,uM,WO2018160944A1,Patent
3486,Nc1ncc(Cl)c(Sc2nnc(C(=O)Nc3ccc4c(c3)S(=O)(=O)C=C4)s2)c1Cl,3.5,uM,WO2018160944A1,Patent
3487,CC1CS(=O)(=O)c2cc(NC(=O)c3cnc(Sc4c(Cl)cncc4Cl)s3)ccc21,3.5,uM,WO2018160944A1,Patent
3488,O=C(Nc1ccc2c(c1)S(=O)(=O)C=C2)c1cnc(Sc2c(Cl)cncc2Cl)s1,3.5,uM,WO2018160944A1,Patent
3489,O=C(Nc1ccc2c(c1)S(=O)(=O)C=C2)c1nnc(Sc2ccncc2Cl)s1,7.5,uM,WO2018160944A1,Patent
3490,O=C(Nc1ccc2c(c1)S(=O)(=O)C=C2)c1nnc(Sc2c(F)cncc2Cl)s1,7.5,uM,WO2018160944A1,Patent
3491,O=C(Nc1ccc2c(c1)S(=O)(=O)C=C2)c1sc(Sc2c(Cl)cncc2Cl)nc1C(F)(F)F,7.5,uM,WO2018160944A1,Patent
3492,COc1ccc(C2C(C#N)=C(N)Oc3n[nH]c(-c4ccccn4)c32)cc1I,4.4,uM,WO2018183587A1,Patent
3493,COc1ccc(C2C(C#N)=C(N)Oc3nn(C(C)=O)c(-c4cccs4)c32)cc1Br,0.53,uM,WO2018183587A1,Patent
3494,N#CC1=C(N)Oc2n[nH]c(-c3cccs3)c2C1c1ccc(O)c(C(F)(F)F)c1,0.75,uM,WO2018183587A1,Patent
3495,COc1ccc(C2C(C#N)=C(N)Oc3n[nH]c(-c4ccn(C)c4)c32)cc1I,1.31,uM,WO2018183587A1,Patent
3496,COc1cc(C)c(C2C(C#N)=C(N)Oc3n[nH]c(-c4cccs4)c32)cc1C(C)C,1.4,uM,WO2018183587A1,Patent
3497,COc1ccc(C2C(C#N)=C(N)Oc3n[nH]c(-c4cccs4)c32)cc1I,1.8,uM,WO2018183587A1,Patent
3498,COc1ccc(C2C(C#N)=C(N)Oc3n[nH]c(-c4ccn(C)c4)c32)cc1Br,1.91,uM,WO2018183587A1,Patent
3499,N#CC1=C(N)Oc2n[nH]c(-c3cccs3)c2C1c1ccc2c(c1)CCO2,10,uM,WO2018183587A1,Patent
3500,COc1ccc(C2C(C#N)=C(N)Oc3n[nH]c(-c4ccc(Cl)cc4)c32)cc1I,13,uM,WO2018183587A1,Patent
3501,COc1ccc(C2C(C#N)=C(N)Oc3n[nH]c(-c4cccnc4)c32)cc1Br,19,uM,WO2018183587A1,Patent
3502,COc1ccc(C2C(C#N)=C(N)Oc3n[nH]c(-c4cccs4)c32)cc1Br,3.7,uM,WO2018183587A1,Patent
3503,N#CC1=C(N)Oc2n[nH]c(-c3cccs3)c2C1c1ccc([N+](=O)[O-])cc1,28,uM,WO2018183587A1,Patent
3504,C#CCOc1ccc(C2C(C#N)=C(N)Oc3n[nH]c(-c4cccs4)c32)cc1Br,4.5,uM,WO2018183587A1,Patent
3505,COc1ccc(C2C(C#N)=C(N)Oc3n[nH]c(-c4ccsc4)c32)cc1I,5.6,uM,WO2018183587A1,Patent
3506,COc1ccc(C2C(C#N)=C(N)Oc3n[nH]c(-c4ccc(Cl)cc4)c32)cc1Br,7.5,uM,WO2018183587A1,Patent
3507,COc1ccc(C2C(C#N)=C(N)Oc3n[nH]c(-c4cccnc4)c32)cc1I,7.7,uM,WO2018183587A1,Patent
3508,COc1ccc(C2C(C#N)=C(N)Oc3n[nH]c(-c4ccccn4)c32)cc1Br,7.9,uM,WO2018183587A1,Patent
3509,COc1ccc(C2C(C#N)=C(N)Oc3n[nH]c(-c4cccs4)c32)cc1F,7,uM,WO2018183587A1,Patent
3510,COc1ccc(C2C(C#N)=C(N)Oc3n[nH]c(-c4cccs4)c32)cc1Cl,7,uM,WO2018183587A1,Patent
3511,COc1ccc(C2C(C#N)=C(N)Oc3n[nH]c(-c4ccsc4)c32)cc1Br,8.1,uM,WO2018183587A1,Patent
3512,CN1CCN(CCC(=O)Nc2ccc3c(=O)n(CC4(O)CCN(C(=O)C(CCCNC(=O)c5ccc6c(Cl)c7c(nc6c5)CCCC7)Cc5ccccc5)CC4)cnc3c2)CC1,0.0059,uM,WO2020086595A1,Patent
3513,CN1CCN(CCC(=O)Nc2ccc3c(=O)n(CC4(O)CCN(C(=O)C(CCNC(=O)c5ccc6c(Cl)c7c(nc6c5)CCCC7)Cc5ccccc5)CC4)cnc3c2)CC1,0.01,uM,WO2020086595A1,Patent
3514,CN1CCN(CCC(=O)Nc2ccc3c(=O)n(CC4(O)CCN(C(=O)C(CCCNC(=O)c5ccc6c(Cl)c7c(nc6c5)CCCCC7)Cc5ccccc5)CC4)cnc3c2)CC1,0.01,uM,WO2020086595A1,Patent
3515,CN1CCN(CCC(=O)Nc2ccc3c(=O)n(CC4(O)CCN(C(=O)C(CCCNC(=O)c5ccc6c(Cl)c7c(nc6c5)CCC7)Cc5ccccc5)CC4)cnc3c2)CC1,0.01,uM,WO2020086595A1,Patent
3516,CN1CCN(CCC(=O)Nc2ccc3c(=O)n(CC4(O)CCN(C(=O)C(Cc5ccccc5)NC(=O)CNC(=O)c5ccc6c(Cl)c7c(nc6c5)CCCC7)CC4)cnc3c2)CC1,0.01,uM,WO2020086595A1,Patent
3517,CN1CCN(CCC(=O)Nc2ccc3c(=O)n(CC4(O)CCN(C(=O)C(Cc5ccccc5)NC(=O)CCNC(=O)c5ccc6c(Cl)c7c(nc6c5)CCCC7)CC4)cnc3c2)CC1,0.01,uM,WO2020086595A1,Patent
3518,CN1CCN(CCC(=O)Nc2ccc3c(=O)n(CC4(O)CCN(C(=O)C(Cc5ccccc5)NC(=O)CN(C)C(=O)c5ccc6c(Cl)c7c(nc6c5)CCCC7)CC4)cnc3c2)CC1,0.01,uM,WO2020086595A1,Patent
3519,O=C(CCN1CCOCC1)Nc1ccc2c(=O)n(CC3(O)CCN(C(=O)C(Cc4c[nH]cn4)NC(=O)CNC(=O)c4ccc5c(Cl)c6c(nc5c4)CCCC6)CC3)cnc2c1,0.01,uM,WO2020086595A1,Patent
3520,O=C(CCN1CCOCC1)Nc1ccc2c(=O)n(CC3(O)CCN(C(=O)C(CC4CCCCC4)NC(=O)CNC(=O)c4ccc5c(Cl)c6c(nc5c4)CCCC6)CC3)cnc2c1,0.01,uM,WO2020086595A1,Patent
3521,O=C(CCN1CCOCC1)Nc1ccc2c(=O)n(CC3(O)CCN(C(=O)C(Cc4cscn4)NC(=O)CNC(=O)c4ccc5c(Cl)c6c(nc5c4)CCCC6)CC3)cnc2c1,0.01,uM,WO2020086595A1,Patent
3522,O=C(CCN1CCOCC1)Nc1ccc2c(=O)n(CC3(O)CCN(C(=O)C(Cc4cc(F)cc(F)c4)NC(=O)CNC(=O)c4ccc5c(Cl)c6c(nc5c4)CCCC6)CC3)cnc2c1,0.01,uM,WO2020086595A1,Patent
3523,C=CC(=O)NCCC[C@H](Cc1ccccc1)C(=O)N1CCC(O)(Cn2cnc3cc(NC(=O)CCN4CCN(C)CC4)ccc3c2=O)CC1,0.01,uM,WO2020086595A1,Patent
3524,CN1CCN(CCC(=O)Nc2ccc3c(=O)n(CC4(O)CCN(C(=O)CCCCNC(=O)c5ccc6c(Cl)c7c(nc6c5)CCCC7)CC4)cnc3c2)CC1,0.152,uM,WO2020086595A1,Patent
3525,CN(C)CCC(=O)Nc1ccc2c(=O)n(CC3(O)CCN(C(=O)CCCCNC(=O)c4ccc5c(Cl)c6c(nc5c4)CCCC6)CC3)cnc2c1,0.06,uM,WO2020086595A1,Patent
3526,O=C(CCn1ccnc1)Nc1ccc2c(=O)n(CC3(O)CCN(C(=O)CCCCNC(=O)c4ccc5c(Cl)c6c(nc5c4)CCCC6)CC3)cnc2c1,0.06,uM,WO2020086595A1,Patent
3527,CN1CCN(CCC(=O)Nc2ccc3c(=O)n(CC4(O)CCN(C(=O)CCCNC(=O)c5ccc6c(Cl)c7c(nc6c5)CCCC7)CC4)cnc3c2)CC1,0.06,uM,WO2020086595A1,Patent
3528,CN1CCN(CCC(=O)Nc2ccc3c(=O)n(CC4(O)CCN(C(=O)CCCCCNC(=O)c5ccc6nc7c(c(Cl)c6c5)CCCC7)CC4)cnc3c2)CC1,0.06,uM,WO2020086595A1,Patent
3529,CN1CCN(CCC(=O)Nc2ccc3c(=O)n(CC4(O)CCN(C(=O)C(CCCNC(=O)c5ccc6c(c5)CCCN6C(=O)CCl)Cc5ccccc5)CC4)cnc3c2)CC1,0.06,uM,WO2020086595A1,Patent
3530,C=CS(=O)(=O)N1CCCc2cc(C(=O)NCCC[C@H](Cc3ccccc3)C(=O)N3CCC(O)(Cn4cnc5cc(NC(=O)CCN6CCN(C)CC6)ccc5c4=O)CC3)ccc21,0.06,uM,WO2020086595A1,Patent
3531,O=C(CN1CCN(C(=O)c2ccc3c(Cl)c4c(nc3c2)CCCC4)CC1)N1CCC(O)(Cn2cnc3cc(Cl)ccc3c2=O)CC1,0.06,uM,WO2020086595A1,Patent
3532,C#CCNCCCC(Cc1ccccc1)C(=O)N1CCC(O)(Cn2cnc3cc(NC(=O)CCN4CCN(C)CC4)ccc3c2=O)CC1,0.06,uM,WO2020086595A1,Patent
3533,C=CS(=O)(=O)NCCC[C@H](Cc1ccccc1)C(=O)N1CCC(O)(Cn2cnc3cc(NC(=O)CCN4CCN(C)CC4)ccc3c2=O)CC1,0.06,uM,WO2020086595A1,Patent
3534,CN1CCN(CCC(=O)Nc2ccc3c(=O)n(CC4(O)CCN(C(=O)[C@H](CCCNC(=O)c5ccc(C=C6CCCCC6=O)cc5)Cc5ccccc5)CC4)cnc3c2)CC1,0.06,uM,WO2020086595A1,Patent
3535,CC1NC(=O)NC1CCCCCC(=O)NCCOCCOCCOCCC(=O)N1CCN(CC(=O)Nc2ccc3c(=O)n(CC4(O)CCN(C(=O)CCCCNC(=O)c5ccc6c(Cl)c7c(nc6c5)CCCC7)CC4)cnc3c2)CC1,0.06,uM,WO2020086595A1,Patent
3536,O=C(CCN1CCOCC1)Nc1ccc2c(=O)n(CC3(O)CCN(C(=O)C(Cc4ccccc4)NC(=O)COc4cccc5c(Cl)c6c(nc45)CCCC6)CC3)cnc2c1,0.06,uM,WO2020086595A1,Patent
3537,O=C(NCCCC(Cc1ccccc1)C(=O)N1CCC(O)(Cn2cnc3cc(OCCN4CCOCC4)ccc3c2=O)CC1)c1ccc2c(Cl)c3c(nc2c1)CCCC3,0.06,uM,WO2020086595A1,Patent
3538,CN1CCN(CCC(=O)Nc2ccc3c(=O)n(CC4(O)CCN(C(=O)C(Cc5ccccc5)NC(=O)CNC(=O)c5ccc6c(Cl)ccnc6c5)CC4)cnc3c2)CC1,0.06,uM,WO2020086595A1,Patent
3539,CN1CCN(CCC(=O)Nc2ccc3c(=O)n(CC4(O)CCN(C(=O)C(CCCNC(=O)c5ccc6c(Cl)cc(C7CCCCC7)nc6c5)Cc5ccccc5)CC4)cnc3c2)CC1,0.06,uM,WO2020086595A1,Patent
3540,CN1CCN(CCC(=O)Nc2ccc3c(=O)n(CC4(O)CCN(C(=O)C(CCCNC(=O)c5ccc6c(Cl)cc(-c7cscn7)nc6c5)Cc5ccccc5)CC4)cnc3c2)CC1,0.06,uM,WO2020086595A1,Patent
3541,CN1CCN(CCC(=O)Nc2ccc3c(=O)n(CC4(O)CCN(C(=O)C(CCCNC(=O)c5ccc6c(Cl)cc(-c7ccc(F)cc7)nc6c5)Cc5ccccc5)CC4)cnc3c2)CC1,0.06,uM,WO2020086595A1,Patent
3542,O=C(CCN1CCOCC1)Nc1ccc2c(=O)n(CC3(O)CCN(C(=O)C(CCCNC(=O)c4ccc5c(Cl)c6c(nc5c4)CCCC6)Cc4ccc(F)c(C(F)(F)F)c4)CC3)cnc2c1,0.06,uM,WO2020086595A1,Patent
3543,O=C(CCN1CCOCC1)Nc1ccc2c(=O)n(CC3(O)CCN(C(=O)C(CCCNC(=O)c4ccc5c(Cl)c6c(nc5c4)CCCC6)Cc4ccc(F)cc4F)CC3)cnc2c1,0.06,uM,WO2020086595A1,Patent
